measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,1,Global,3,Both,32,90 to 94,294,All causes,212,Moderate hearing loss,2,Percent,2016,0.332704891658,0.367689663898,0.2963390642
5,Prevalence,1,Global,3,Both,32,90 to 94,294,All causes,212,Moderate hearing loss,3,Rate,2016,33273.7928916,36759.904811600005,29630.8782434
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,212,Moderate hearing loss,1,Number,2016,925810.264491,1075618.28513,777665.589731
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,212,Moderate hearing loss,2,Percent,2016,0.280727377592,0.326011201042,0.235649151357
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,212,Moderate hearing loss,3,Rate,2016,28075.391984300004,32618.3518791,23582.8734049
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,213,Moderately severe hearing loss,1,Number,2016,1327426.27916,1670760.21356,1039431.85886
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00293861683725,0.00371992406692,0.00229607533805
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,262.328218632,330.17844943,205.414275885
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,213,Moderately severe hearing loss,1,Number,2016,2548534.44472,3244337.77256,1944148.73234
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00432335904468,0.00551553818871,0.00330127325077
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,396.878872124,505.235123909,302.758927873
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,213,Moderately severe hearing loss,1,Number,2016,3176584.71561,4032920.2189,2432945.89534
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00556319542959,0.00705196834644,0.00426341052401
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,519.852742814,659.993302568,398.15516035099995
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,213,Moderately severe hearing loss,1,Number,2016,3458209.06053,4306330.91376,2662605.06983
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00605169903249,0.00753670640761,0.00466277984621
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,585.50922636,729.104700622,450.80554912900004
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,213,Moderately severe hearing loss,1,Number,2016,3581248.77274,4540600.16296,2694580.72134
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00616133671895,0.00778478814686,0.00462456383207
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,596.180287819,755.886140226,448.574229811
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,213,Moderately severe hearing loss,1,Number,2016,3684383.95266,4589023.99837,2843385.72962
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00617830335806,0.00769917566685,0.00477269037162
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,600.455591087,747.887612382,463.395476938
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,213,Moderately severe hearing loss,1,Number,2016,3612805.6995,4790390.17936,2638715.53038
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00656407310865,0.00871168079773,0.00479249831369
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,642.57922373,852.026225282,469.326035826
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,213,Moderately severe hearing loss,1,Number,2016,3303007.03151,4310195.73165,2375706.32942
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00666929647406,0.00869637673251,0.00480091302077
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,655.538095148,855.4318754650001,471.499450943
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,213,Moderately severe hearing loss,1,Number,2016,3345226.30122,4492897.70048,2319233.60223
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00697310487004,0.00936664914265,0.00483735450436
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,687.0464353699999,922.756510813,476.32687170500003
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,213,Moderately severe hearing loss,1,Number,2016,4227736.55248,5421480.72674,3197741.72812
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00928036889585,0.011914497813,0.00702339314779
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,916.572802977,1175.37640397,693.2700423890001
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,213,Moderately severe hearing loss,1,Number,2016,5264778.57456,7070991.86772,3783246.46861
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.0129329898375,0.0173850792798,0.00930304779946
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,1280.76579604,1720.16437158,920.352604836
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,213,Moderately severe hearing loss,1,Number,2016,6133374.30213,8458590.32508,4263273.47631
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.0178171278844,0.0245647811565,0.0123824622262
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,1770.1755633900002,2441.2646541100003,1230.43893232
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,213,Moderately severe hearing loss,1,Number,2016,7525805.67506,10450626.5597,5061554.72253
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.0251696455631,0.0349533560445,0.0169322389475
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,2506.22206762,3480.23747027,1685.5843334
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,213,Moderately severe hearing loss,1,Number,2016,8909932.99881,11764609.7337,6637356.04093
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.0395555761337,0.0522274085063,0.0294534122625
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,3945.7644152800003,5209.95819533,2939.3535598199996
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,213,Moderately severe hearing loss,1,Number,2016,10320348.6991,13113383.6836,7840960.06759
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.0657159799567,0.0835147629504,0.049933294485
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,6562.71591208,8338.80852973,4986.07119798
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,213,Moderately severe hearing loss,1,Number,2016,12144209.6113,14784666.6619,9682150.11971
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.104274844772,0.126936222811,0.0831342116909
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,10418.8649014,12684.188555100001,8306.59361793
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,213,Moderately severe hearing loss,1,Number,2016,222306.709339,310821.170416,163083.792856
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.00224688641672,0.0031275551288,0.00165357799901
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,176.498841929,246.774273204,129.479225625
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,213,Moderately severe hearing loss,1,Number,2016,10481530.3471,12708539.9476,8500556.75758
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.144493030199,0.175216403331,0.117188686411
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,14442.4937212,17511.0887743,11712.9115246
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,213,Moderately severe hearing loss,1,Number,2016,7225370.85733,8363307.73515,6121925.98431
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.181411887336,0.210010845378,0.153710569635
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,18138.7810125,20995.4908258,15368.660930600001
5,Prevalence,1,Global,3,Both,32,90 to 94,294,All causes,213,Moderately severe hearing loss,1,Number,2016,3065731.56513,3546620.54602,2611441.67397
5,Prevalence,1,Global,3,Both,32,90 to 94,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.207615586388,0.24018563494,0.176828466678
5,Prevalence,1,Global,3,Both,32,90 to 94,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,20763.6277075,24020.5990227,17686.8070626
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,213,Moderately severe hearing loss,1,Number,2016,263831.769607,344017.520566,203776.503866
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,213,Moderately severe hearing loss,2,Percent,2016,0.0800000322937,0.104301969951,0.0617789397173
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,213,Moderately severe hearing loss,3,Rate,2016,8000.754186630001,10432.4040355,6179.56555751
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,214,Severe hearing loss,1,Number,2016,438610.652434,586822.78547,324799.061615
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00097090336216,0.00128757978673,0.000717515948102
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,214,Severe hearing loss,3,Rate,2016,86.6789764018,115.96890794000001,64.18733799740001
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,214,Severe hearing loss,1,Number,2016,788701.34971,1085055.56293,559820.800318
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00133778356834,0.00183647425821,0.000946376338206
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,214,Severe hearing loss,3,Rate,2016,122.82310045400001,168.973830783,87.1799273822
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,214,Severe hearing loss,1,Number,2016,804253.574114,1093841.10729,564955.061116
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00140848505443,0.00191690131382,0.000990299579951
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,214,Severe hearing loss,3,Rate,2016,131.61727573800002,179.008699826,92.45572348329999
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,214,Severe hearing loss,1,Number,2016,733323.364564,999446.589538,521446.093964
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00128325584139,0.00175690546692,0.000911350060495
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,214,Severe hearing loss,3,Rate,2016,124.158947115,169.216258816,88.2860155997
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,214,Severe hearing loss,1,Number,2016,668923.614826,952581.36884,475067.439105
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00115084704314,0.00163816326305,0.000816229841853
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,214,Severe hearing loss,3,Rate,2016,111.357545516,158.578828415,79.0857772111
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,214,Severe hearing loss,1,Number,2016,647429.42842,877484.347831,459152.632624
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00108564558812,0.00146668977727,0.000770128527388
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,214,Severe hearing loss,3,Rate,2016,105.51360149300001,143.006372169,74.8295424592
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,214,Severe hearing loss,1,Number,2016,619013.166463,841445.252571,432131.835791
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00112466308867,0.00152625304862,0.000785461855097
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,214,Severe hearing loss,3,Rate,2016,110.098641629,149.660757368,76.8596383775
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,214,Severe hearing loss,1,Number,2016,607441.697216,832060.384629,423035.066058
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00122650330715,0.00167830719883,0.000854668185916
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,214,Severe hearing loss,3,Rate,2016,120.55716785,165.136578392,83.9585258944
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,214,Severe hearing loss,1,Number,2016,666816.255839,958422.19869,431711.03267
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00138999446754,0.00200095434558,0.00089861473937
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,214,Severe hearing loss,3,Rate,2016,136.95149157900002,196.84185639400002,88.6653097273
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,214,Severe hearing loss,1,Number,2016,822119.186958,1137610.4493,571646.811652
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00180465624799,0.00249738756365,0.00125254785164
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,214,Severe hearing loss,3,Rate,2016,178.235346081,246.633815819,123.932963647
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,214,Severe hearing loss,1,Number,2016,937203.049453,1355671.64635,614133.86204
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00230222644526,0.00332921029594,0.00150759805445
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,214,Severe hearing loss,3,Rate,2016,227.99393985499998,329.79504279500003,149.400707655
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,214,Severe hearing loss,1,Number,2016,984461.788099,1398911.82147,669594.889375
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,214,Severe hearing loss,2,Percent,2016,0.0028598166116,0.00406250830433,0.00194519930033
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,214,Severe hearing loss,3,Rate,2016,284.129113037,403.74505121000004,193.254227144
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,214,Severe hearing loss,1,Number,2016,1123015.83404,1597270.78976,732856.006042
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00375587013756,0.00534036674304,0.00245157836221
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,214,Severe hearing loss,3,Rate,2016,373.983489221,531.918504689,244.05359027799997
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,214,Severe hearing loss,1,Number,2016,1221001.9475,1689832.41407,839864.04551
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00542062956624,0.00750233346403,0.00372836550244
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,214,Severe hearing loss,3,Rate,2016,540.720792859,748.3423958540001,371.933847862
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,214,Severe hearing loss,1,Number,2016,1339081.47567,1878155.25366,934133.436075
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00852675739808,0.0119583712406,0.00594765689647
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,214,Severe hearing loss,3,Rate,2016,851.5227115079999,1194.32004944,594.016010863
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,214,Severe hearing loss,1,Number,2016,1518576.28123,2017659.62888,1098615.46544
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,214,Severe hearing loss,2,Percent,2016,0.0130390819634,0.0173228879373,0.00943382586057
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,214,Severe hearing loss,3,Rate,2016,1302.8300418899998,1731.0079258500002,942.533641902
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,214,Severe hearing loss,1,Number,2016,60941.2146022,88447.65294,40518.591833
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00061592777188,0.000888834601833,0.00040766187423
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,214,Severe hearing loss,3,Rate,2016,48.3838469609,70.2223894261,32.1694498397
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,214,Severe hearing loss,1,Number,2016,1319478.15154,1817573.53767,934545.730371
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,214,Severe hearing loss,2,Percent,2016,0.0181896676309,0.025051373945,0.0128823048493
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,214,Severe hearing loss,3,Rate,2016,1818.10807085,2504.43337341,1287.70994274
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,214,Severe hearing loss,1,Number,2016,927420.10842,1217755.73299,692394.899784
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,214,Severe hearing loss,2,Percent,2016,0.0232853751429,0.0305798275504,0.0173864620024
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,214,Severe hearing loss,3,Rate,2016,2328.22239652,3057.0893873200002,1738.20828153
5,Prevalence,1,Global,3,Both,32,90 to 94,294,All causes,214,Severe hearing loss,1,Number,2016,405321.046523,559457.393345,287677.916952
5,Prevalence,1,Global,3,Both,32,90 to 94,294,All causes,214,Severe hearing loss,2,Percent,2016,0.027448846606,0.0378928872492,0.0194776254628
5,Prevalence,1,Global,3,Both,32,90 to 94,294,All causes,214,Severe hearing loss,3,Rate,2016,2745.1637996500003,3789.1005089099995,1948.38883978
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,214,Severe hearing loss,1,Number,2016,11439.0039119,15616.3375856,8324.41496736
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,214,Severe hearing loss,2,Percent,2016,0.00346857710902,0.00473463809107,0.00252525827355
5,Prevalence,1,Global,3,Both,235,95 plus,294,All causes,214,Severe hearing loss,3,Rate,2016,346.890211802,473.56873853199994,252.439643643
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,215,Profound hearing loss,1,Number,2016,799924.990727,1034930.71732,612196.186675
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00177079584159,0.00229429053622,0.00135113084272
5,Prevalence,1,Global,3,Both,5,1 to 4,294,All causes,215,Profound hearing loss,3,Rate,2016,158.082524922,204.524752708,120.983242253
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,215,Profound hearing loss,1,Number,2016,1175232.54857,1556776.13408,860382.109069
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00199351206271,0.00265229852829,0.00145714332265
5,Prevalence,1,Global,3,Both,6,5 to 9,294,All causes,215,Profound hearing loss,3,Rate,2016,183.016937176,242.43406147500002,133.98582144
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,215,Profound hearing loss,1,Number,2016,1062469.16663,1394461.26399,787965.427203
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00186072605337,0.00244543967883,0.00138094447827
5,Prevalence,1,Global,3,Both,7,10 to 14,294,All causes,215,Profound hearing loss,3,Rate,2016,173.874635772,228.205628917,128.951696632
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,215,Profound hearing loss,1,Number,2016,901825.749008,1215132.35984,667716.711051
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00157815612198,0.00211744716268,0.00116926347358
5,Prevalence,1,Global,3,Both,8,15 to 19,294,All causes,215,Profound hearing loss,3,Rate,2016,152.688078532,205.734007251,113.051087448
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,215,Profound hearing loss,1,Number,2016,771633.481861,1040963.84884,559300.618954
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00132756001403,0.00179421733971,0.00096211833889
5,Prevalence,1,Global,3,Both,9,20 to 24,294,All causes,215,Profound hearing loss,3,Rate,2016,128.455938277,173.292101832,93.1083052713
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,215,Profound hearing loss,1,Number,2016,674373.429744,901192.39404,505766.434347
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00113085351782,0.00151469353886,0.000843586826753
5,Prevalence,1,Global,3,Both,10,25 to 29,294,All causes,215,Profound hearing loss,3,Rate,2016,109.904749769,146.870146705,82.4263397056
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,215,Profound hearing loss,1,Number,2016,575419.650925,755547.159199,420164.380138
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00104546274512,0.00137237482298,0.000761646309572
5,Prevalence,1,Global,3,Both,11,30 to 34,294,All causes,215,Profound hearing loss,3,Rate,2016,102.345031359,134.382789287,74.7310881583
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,215,Profound hearing loss,1,Number,2016,501748.928499,654155.915646,371044.059157
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00101310919701,0.00131965616926,0.000749962594516
5,Prevalence,1,Global,3,Both,12,35 to 39,294,All causes,215,Profound hearing loss,3,Rate,2016,99.5806347648,129.828401448,73.6400236014
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,215,Profound hearing loss,1,Number,2016,489198.171378,681763.773786,349436.330907
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00101973513918,0.00142141693206,0.000726798600976
5,Prevalence,1,Global,3,Both,13,40 to 44,294,All causes,215,Profound hearing loss,3,Rate,2016,100.472084568,140.021430052,71.7676366022
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,215,Profound hearing loss,1,Number,2016,529697.335108,711369.212106,387232.704207
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00116273797809,0.0015635778832,0.000849807505705
5,Prevalence,1,Global,3,Both,14,45 to 49,294,All causes,215,Profound hearing loss,3,Rate,2016,114.83832191100001,154.22476415,83.9520061607
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,215,Profound hearing loss,1,Number,2016,568234.192523,791904.075197,401740.025362
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00139585518595,0.00194576906045,0.000987545322608
5,Prevalence,1,Global,3,Both,15,50 to 54,294,All causes,215,Profound hearing loss,3,Rate,2016,138.234667919,192.64697249699998,97.7315334531
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,215,Profound hearing loss,1,Number,2016,584573.591483,848855.111498,404513.823772
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00169815783993,0.00246607571124,0.00117477472065
5,Prevalence,1,Global,3,Both,16,55 to 59,294,All causes,215,Profound hearing loss,3,Rate,2016,168.715919765,244.99117471300002,116.748212423
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,215,Profound hearing loss,1,Number,2016,631418.804694,927357.012292,409694.184236
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00211175106637,0.00310010628931,0.00137001486654
5,Prevalence,1,Global,3,Both,17,60 to 64,294,All causes,215,Profound hearing loss,3,Rate,2016,210.27326648599998,308.825753563,136.435173833
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,215,Profound hearing loss,1,Number,2016,624766.70836,865762.503168,427619.570359
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00277364955956,0.00384322393424,0.0018981191992
5,Prevalence,1,Global,3,Both,18,65 to 69,294,All causes,215,Profound hearing loss,3,Rate,2016,276.677977941,383.40298154199996,189.371354894
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,215,Profound hearing loss,1,Number,2016,602683.904606,845804.586211,407651.887529
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00383765929968,0.00538592584868,0.0025960148131
5,Prevalence,1,Global,3,Both,19,70 to 74,294,All causes,215,Profound hearing loss,3,Rate,2016,383.247055506,537.84764239,259.22607916500004
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,215,Profound hearing loss,1,Number,2016,568958.253412,766003.840861,406049.540423
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00488528950857,0.00657679106018,0.00348728792019
5,Prevalence,1,Global,3,Both,20,75 to 79,294,All causes,215,Profound hearing loss,3,Rate,2016,488.125564904,657.1766123369999,348.361518809
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,215,Profound hearing loss,1,Number,2016,144724.045878,203883.6638,102399.868496
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00146285240033,0.00207166949097,0.00103942317604
5,Prevalence,1,Global,3,Both,28,<1 year,294,All causes,215,Profound hearing loss,3,Rate,2016,114.90263417,161.871995029,81.2996524349
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,215,Profound hearing loss,1,Number,2016,460295.950478,634512.800898,322647.037344
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00634539564058,0.00874714848217,0.00444815503966
5,Prevalence,1,Global,3,Both,30,80 to 84,294,All causes,215,Profound hearing loss,3,Rate,2016,634.241485217,874.2947679910001,444.575139003
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,215,Profound hearing loss,1,Number,2016,340270.658746,448156.45246,252441.161057
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,215,Profound hearing loss,2,Percent,2016,0.00854338026222,0.011253580599,0.00633873670323
5,Prevalence,1,Global,3,Both,31,85 to 89,294,All causes,215,Profound hearing loss,3,Rate,2016,854.2253520049999,1125.06498435,633.735628159
